time,lat,lon,NO2,name,hpbl,press,rh,tmp,wspd,dpt,ndvi,omi_no2,pd,rd
20190520,21.0491,105.8831,40.26678333,NVC,435.7054443,100528.5938,66.61254883,30.64249992,5.469920158,23.41914063,0.368719414,,27.72258759,1828.877441
20190521,21.0491,105.8831,39.38538333,NVC,536.427002,100765.4766,59.39187241,28.14481163,4.345620155,19.15751563,0.368719414,,27.72258759,1828.877441
20190522,21.0491,105.8831,27.6927,NVC,656.1370239,100643.0234,72.7612381,28.14628029,3.986396551,22.36778125,0.368719414,,27.72258759,1828.877441
20190523,21.0491,105.8831,,NVC,520.2686768,100561.2031,79.3252182,26.95421982,4.442026138,22.77657813,0.368719414,,27.72258759,1828.877441
20190524,21.0491,105.8831,,NVC,483.9951782,100318.7891,78.94226074,27.04203033,4.780979633,22.67635938,0.368719414,,27.72258759,1828.877441
20190525,21.0491,105.8831,,NVC,489.5228577,100043.0859,77.99820709,28.56704521,5.247631073,23.85015625,0.368719414,,27.72258759,1828.877441
20190526,21.0491,105.8831,,NVC,669.9378052,99940.42188,70.46356201,30.7078743,4.909713268,23.91078125,0.368719414,,27.72258759,1828.877441
20190527,21.0491,105.8831,,NVC,497.112793,100010.5,83.23142242,27.80456352,5.352210522,24.25626563,0.368719414,,27.72258759,1828.877441
20190528,21.0491,105.8831,,NVC,239.4964752,100199.875,93.12272644,25.27656174,5.667060852,23.899125,0.368719414,,27.72258759,1828.877441
20190529,21.0491,105.8831,6.7964,NVC,199.9634094,100385.4688,90.63087463,24.74481201,4.19440937,22.93684375,0.368719414,,27.72258759,1828.877441
20190530,21.0491,105.8831,,NVC,459.3919678,100445.0625,81.4917984,27.28032684,3.721451759,23.447625,0.368719414,,27.72258759,1828.877441
20190531,21.0491,105.8831,,NVC,330.2758484,100507.8203,81.35758972,26.52038956,3.174556255,22.858875,0.368719414,,27.72258759,1828.877441
20190601,21.0491,105.8831,,NVC,495.3792114,100454.1719,75.56369019,27.23709488,1.716141701,22.16870313,0.343936339,,27.72258759,1828.877441
20190602,21.0491,105.8831,,NVC,592.8970337,100404.125,79.49456024,28.21023369,2.422570467,23.85357813,0.343936339,4.03E-05,27.72258759,1828.877441
20190603,21.0491,105.8831,,NVC,636.7689209,100303.3359,75.78805542,29.59111023,2.36529541,24.347,0.343936339,,27.72258759,1828.877441
20190604,21.0491,105.8831,,NVC,665.2160645,100160.3047,80.47942352,29.70556259,2.970059156,25.3306875,0.343936339,,27.72258759,1828.877441
20190605,21.0491,105.8831,,NVC,722.5385742,100115.4922,77.53736115,30.98974991,5.060806751,25.92101563,0.343936339,,27.72258759,1828.877441
20190606,21.0491,105.8831,,NVC,632.6534424,100278.3594,84.61655426,29.8307972,4.766214371,26.65620313,0.343936339,,27.72258759,1828.877441
20190607,21.0491,105.8831,,NVC,737.0057373,100300.2656,82.98516083,29.98742294,5.239578724,26.3098125,0.343936339,,27.72258759,1828.877441
20190608,21.0491,105.8831,,NVC,677.2300415,100059.4688,80.39172363,30.36906052,4.509670734,26.13351563,0.343936339,,27.72258759,1828.877441
20190609,21.0491,105.8831,,NVC,612.5507813,99766.48438,78.19805145,31.17367172,4.771255016,26.44,0.343936339,,27.72258759,1828.877441
20190610,21.0491,105.8831,,NVC,474.3033447,99691.79688,85.13369751,30.45371819,2.806508064,27.10923438,0.343936339,,27.72258759,1828.877441
20190611,21.0491,105.8831,,NVC,465.1595154,99737.875,82.81681061,30.44070244,3.310680628,26.74679688,0.343936339,,27.72258759,1828.877441
20190612,21.0491,105.8831,,NVC,397.7050476,99842.44531,82.62283325,30.86784363,2.481323004,27.05521875,0.343936339,,27.72258759,1828.877441
20190613,21.0491,105.8831,,NVC,435.8126221,100026.9063,82.82991028,29.26971817,2.521607399,25.5605,0.343936339,,27.72258759,1828.877441
20190614,21.0491,105.8831,,NVC,364.559845,99983.90625,90.1726532,28.59056282,3.026432276,26.51748438,0.343936339,,27.72258759,1828.877441
20190615,21.0491,105.8831,,NVC,341.2886047,99898.41406,87.60847473,28.75667,2.944985151,26.1509375,0.343936339,,27.72258759,1828.877441
20190616,21.0491,105.8831,,NVC,431.7206726,99708.89063,84.95511627,29.70789146,2.719945192,26.34546875,0.343936339,,27.72258759,1828.877441
20190617,21.0491,105.8831,,NVC,570.2144775,99768.23438,86.93437958,29.0550766,4.255896091,26.25170313,0.343936339,,27.72258759,1828.877441
20190618,21.0491,105.8831,,NVC,622.0905151,99868.78125,83.22444153,29.09565735,5.18492794,25.68665625,0.343936339,,27.72258759,1828.877441
20190619,21.0491,105.8831,,NVC,695.9125977,100074.1094,79.68787384,30.2908268,3.814499855,25.89421875,0.343936339,,27.72258759,1828.877441
20190620,21.0491,105.8831,,NVC,573.9326172,100039.6406,74.16001892,31.0932045,4.520376205,25.5716875,0.343936339,,27.72258759,1828.877441
20190621,21.0491,105.8831,,NVC,717.1812134,99911.54688,70.82391357,32.47062683,4.798398018,25.88404688,0.343936339,6.18E-05,27.72258759,1828.877441
20190622,21.0491,105.8831,,NVC,845.8262329,99810.84375,70.58925629,33.78456116,4.339011669,26.8016875,0.343936339,7.60E-05,27.72258759,1828.877441
